R0,delta,theta_pi0,weight
3.9636443105330357,-9.894079566296751,-8.000050236325956,0.0009530392363734599
4.213739491707461,-9.930432965597099,-8.41749084746574,0.0010277771650533472
4.172863415253457,-9.940519230357904,-8.420381151022712,0.0009993551844324304
4.062637973485471,-9.9246407093784,-8.265852090857786,0.001332424772831088
3.9973171584978253,-9.917738446159769,-8.06449593191501,0.001086323394485698
3.957781829686904,-9.89655837604171,-8.058694986956327,0.0008313083470751957
4.070960695073625,-9.906895137797344,-8.215383938652575,0.0010902168654812487
4.194459366784423,-9.902956251408172,-8.451391325287894,0.0009659752269961674
3.951335199906906,-9.883092584578463,-7.966034886653231,0.0008984368857616395
4.140240861288651,-9.925536722011602,-8.284993339843444,0.000950413700776109
3.9139220819673675,-9.8754019283764,-7.919099346239912,0.0007979972769079636
4.248844412378014,-9.922529231340134,-8.509278483410803,0.0008824538704264998
4.280775964311177,-9.935136219679391,-8.650981163234045,0.0009329848902212918
4.04447040710599,-9.911031770378322,-8.093460698670041,0.001255693643128078
4.1587712846789175,-9.917263934689142,-8.387871839794453,0.0009832389280942724
4.157524543158351,-9.90488226881218,-8.404048370966745,0.0010492062887821974
4.140233200674535,-9.932406635084503,-8.374100687193598,0.000952113404588857
3.8823847392551434,-9.894718414064736,-7.813000821013654,0.0009944825292415953
4.0040258707327245,-9.902336268401525,-8.082084629391735,0.0009930119607697893
4.2112507453774795,-9.934446979382765,-8.530943280540647,0.0008689213186957717
4.0997830217773785,-9.918322089289434,-8.21319268635218,0.0009639230978366152
4.3297378431003715,-9.931047840125004,-8.687877538025072,0.0008897840784797416
4.087992858187003,-9.941724795717022,-8.244624241583413,0.0009520811971822005
3.999865952378271,-9.89356601907636,-8.08172358734215,0.0007848959690652908
4.079674807225068,-9.930856581457883,-8.287134421317749,0.0012586285413850385
4.155705733523269,-9.933107117765186,-8.407484528578719,0.0009136350256861433
4.155695912156514,-9.942532523965335,-8.388904815931538,0.0009454414855781535
